id,COUNTRY,YEAR,WEEK,Week.Sus.Cases,Incidence.sus.cases,Cum.sus.cases,Week.conf.cases,Incidence.conf.cases,Cum.conf.cases,Week.import.cases,Cum.import.cases,Week.deaths,Cum.deaths,Population,Source
2044,Saint Vincent and the Grenadines,2014,30,0,0,329,0,0,67,0,0,0,0,103000,PAHO
2045,Sint Maarten,2014,30,0,0,0,0,0,123,0,0,0,0,40000,PAHO
2046,Suriname,2014,30,0,0,0,0,0,13,0,4,0,0,539000,PAHO
2047,Trinidad and Tobago,2014,30,0,0,0,0,0,0,3,3,0,0,1341000,PAHO
2048,Turks and Caicos Islands,2014,30,0,0,0,0,0,10,0,7,0,0,48000,PAHO
2049,"Virgin Islands, U.S.",2014,30,0,0,0,0,0,2,0,2,0,0,105000,PAHO
2050,British Virgin Islands,2014,30,0,0,0,0,0,20,0,0,0,0,32000,PAHO
2051,Bermuda,2014,31,0,0,0,0,0,0,0,0,0,0,69000,PAHO
2052,Canada,2014,31,0,0,0,0,0,0,0,0,0,0,35182000,PAHO
2053,Mexico,2014,31,0,0,0,0,0,0,0,1,0,0,118129000,PAHO
2054,United States,2014,31,0,0,0,0,0,2,98,380,0,0,320051000,PAHO
2055,Belize,2014,31,0,0,0,0,0,0,0,0,0,0,322000,PAHO
2056,Costa Rica,2014,31,0,0,0,0,0,1,0,0,0,0,4872000,PAHO
2057,El Salvador,2014,31,376,5.9306,2345,0,0,8,0,0,0,0,6340000,PAHO
2058,Guatemala,2014,31,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
2059,Honduras,2014,31,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
2060,Nicaragua,2014,31,0,0,0,0,0,0,0,2,0,0,6080000,PAHO
2061,Panama,2014,31,0,0,0,0,0,1,0,12,0,0,3864000,PAHO
2062,Cuba,2014,31,0,0,0,0,0,0,0,11,0,0,11266000,PAHO
2063,Dominican Republic,2014,31,26012,250.0192,307862,0,0,71,0,0,0,3,10404000,PAHO
2064,French Guiana,2014,31,1194,479.5181,1194,-576,-231.3253,89,-216,0,0,0,249000,PAHO
2065,Guadeloupe,2014,31,6740,1446.3519,69740,0,0,1328,0,0,0,7,466000,PAHO
2066,Haiti,2014,31,0,0,64695,0,0,14,0,0,0,0,10317000,PAHO
2067,Martinique,2014,31,3620,896.0396,52560,0,0,1515,0,0,6,19,404000,PAHO
2068,Puerto Rico,2014,31,390,10.5748,1033,0,0,215,0,17,0,0,3688000,PAHO
2069,Saint Barthelemy,2014,31,70,777.7778,800,0,0,142,0,0,0,0,9000,PAHO
2070,Saint-Martin,2014,31,100,277.7778,3760,0,0,793,0,0,0,3,36000,PAHO
2071,Bolivia,2014,31,0,0,0,0,0,0,0,3,0,0,10671000,PAHO
2072,Colombia,2014,31,0,0,0,0,0,0,0,1,0,0,48321000,PAHO
2073,Ecuador,2014,31,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
2074,Peru,2014,31,0,0,0,0,0,0,0,3,0,0,30376000,PAHO
2075,Venezuela,2014,31,0,0,0,21,0.0691,30,8,56,0,0,30405000,PAHO
2076,Brazil,2014,31,0,0,0,0,0,0,0,11,0,0,191481000,PAHO
2077,Chile,2014,31,0,0,0,0,0,0,0,2,0,0,4537000,PAHO
2078,Paraguay,2014,31,0,0,0,0,0,0,0,1,0,0,6673000,PAHO
2079,Argentina,2014,31,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
2080,Anguilla,2014,31,0,0,0,5,31.25,38,2,2,0,0,16000,PAHO
2081,Antigua and Barbuda,2014,31,0,0,0,0,0,4,0,0,0,0,90000,PAHO
2082,Aruba,2014,31,0,0,0,0,0,2,0,1,0,0,109000,PAHO
2083,Bahamas,2014,31,0,0,0,13,3.4483,13,-2,4,0,0,377000,PAHO
2084,Barbados,2014,31,0,0,0,0,0,1,0,6,0,0,289000,PAHO
2085,Cayman Islands,2014,31,0,0,0,0,0,1,0,3,0,0,54000,PAHO
2086,Curacao,2014,31,0,0,0,0,0,0,0,0,0,0,147000,PAHO
2087,Dominica,2014,31,0,0,3559,0,0,141,0,0,0,0,73000,PAHO
2088,Grenada,2014,31,0,0,0,0,0,5,0,0,0,0,110000,PAHO
2089,Guyana,2014,31,0,0,0,0,0,16,0,0,0,0,800000,PAHO
2090,Jamaica,2014,31,0,0,0,0,0,0,1,2,0,0,2784000,PAHO
2091,Montserrat,2014,31,0,0,0,0,0,0,0,0,0,0,5000,PAHO
2092,Saint Kitts and Nevis,2014,31,0,0,31,0,0,28,0,0,0,0,51000,PAHO
2093,Saint Lucia,2014,31,0,0,214,0,0,30,0,0,0,0,163000,PAHO
2094,Saint Vincent and the Grenadines,2014,31,0,0,329,0,0,67,0,0,0,0,103000,PAHO
2095,Sint Maarten,2014,31,0,0,0,0,0,123,0,0,0,0,40000,PAHO
2096,Suriname,2014,31,0,0,0,11,2.0408,24,1,5,0,0,539000,PAHO
2097,Trinidad and Tobago,2014,31,0,0,0,2,0.1491,2,0,3,0,0,1341000,PAHO
2098,Turks and Caicos Islands,2014,31,0,0,0,0,0,10,0,7,0,0,48000,PAHO
2099,"Virgin Islands, U.S.",2014,31,0,0,0,0,0,2,0,2,0,0,105000,PAHO
2100,British Virgin Islands,2014,31,0,0,0,0,0,20,0,0,0,0,32000,PAHO
2101,Bermuda,2014,32,0,0,0,0,0,0,0,0,0,0,69000,PAHO
2102,Canada,2014,32,0,0,0,0,0,0,8,8,0,0,35182000,PAHO
2103,Mexico,2014,32,0,0,0,0,0,0,0,1,0,0,118129000,PAHO
2104,United States,2014,32,0,0,0,2,0.0006,4,100,480,0,0,320051000,PAHO
2105,Belize,2014,32,0,0,0,0,0,0,0,0,0,0,322000,PAHO
2106,Costa Rica,2014,32,0,0,0,0,0,1,0,0,0,0,4872000,PAHO
2107,El Salvador,2014,32,0,0,2345,0,0,8,0,0,0,0,6340000,PAHO
2108,Guatemala,2014,32,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
2109,Honduras,2014,32,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
2110,Nicaragua,2014,32,0,0,0,0,0,0,0,2,0,0,6080000,PAHO
2111,Panama,2014,32,0,0,0,0,0,1,0,12,0,0,3864000,PAHO
2112,Cuba,2014,32,0,0,0,0,0,0,0,11,0,0,11266000,PAHO
2113,Dominican Republic,2014,32,62279,598.6063,370141,0,0,71,0,0,0,3,10404000,PAHO
2114,French Guiana,2014,32,0,0,1194,0,0,89,0,0,0,0,249000,PAHO
2115,Guadeloupe,2014,32,0,0,69740,0,0,1328,0,0,0,7,466000,PAHO
2116,Haiti,2014,32,0,0,64695,0,0,14,0,0,0,0,10317000,PAHO
2117,Martinique,2014,32,0,0,52560,0,0,1515,0,0,0,19,404000,PAHO
2118,Puerto Rico,2014,32,563,15.2657,1596,171,4.6367,386,0,17,0,0,3688000,PAHO
2119,Saint Barthelemy,2014,32,0,0,800,0,0,142,0,0,0,0,9000,PAHO
2120,Saint-Martin,2014,32,0,0,3760,0,0,793,0,0,0,3,36000,PAHO
2121,Bolivia,2014,32,0,0,0,0,0,0,0,3,0,0,10671000,PAHO
2122,Colombia,2014,32,0,0,0,0,0,0,0,1,0,0,48321000,PAHO
2123,Ecuador,2014,32,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
2124,Peru,2014,32,0,0,0,0,0,0,0,3,0,0,30376000,PAHO
2125,Venezuela,2014,32,0,0,0,5,0.0164,35,3,59,0,0,30405000,PAHO
2126,Brazil,2014,32,0,0,0,0,0,0,0,11,0,0,191481000,PAHO
2127,Chile,2014,32,0,0,0,0,0,0,0,2,0,0,4537000,PAHO
2128,Paraguay,2014,32,0,0,0,0,0,0,0,1,0,0,6673000,PAHO
2129,Argentina,2014,32,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
2130,Anguilla,2014,32,0,0,0,0,0,38,0,2,0,0,16000,PAHO
2131,Antigua and Barbuda,2014,32,0,0,0,0,0,4,0,0,0,0,90000,PAHO
2132,Aruba,2014,32,0,0,0,0,0,2,0,1,0,0,109000,PAHO
2133,Bahamas,2014,32,0,0,0,0,0,13,0,4,0,0,377000,PAHO
2134,Barbados,2014,32,0,0,0,0,0,1,0,6,0,0,289000,PAHO
2135,Cayman Islands,2014,32,0,0,0,0,0,1,0,3,0,0,54000,PAHO
2136,Curacao,2014,32,8,5.4422,8,1,0.6803,1,0,0,0,0,147000,PAHO
2137,Dominica,2014,32,0,0,3559,0,0,141,0,0,0,0,73000,PAHO
2138,Grenada,2014,32,0,0,0,0,0,5,0,0,0,0,110000,PAHO
2139,Guyana,2014,32,0,0,0,0,0,16,0,0,0,0,800000,PAHO
2140,Jamaica,2014,32,0,0,0,2,0.0718,2,0,2,0,0,2784000,PAHO
2141,Montserrat,2014,32,0,0,0,0,0,0,0,0,0,0,5000,PAHO
2142,Saint Kitts and Nevis,2014,32,0,0,31,0,0,28,0,0,0,0,51000,PAHO
2143,Saint Lucia,2014,32,0,0,214,0,0,30,0,0,0,0,163000,PAHO
2144,Saint Vincent and the Grenadines,2014,32,0,0,329,0,0,67,0,0,0,0,103000,PAHO
2145,Sint Maarten,2014,32,0,0,0,0,0,123,0,0,0,0,40000,PAHO
2146,Suriname,2014,32,0,0,0,0,0,24,0,5,0,0,539000,PAHO
2147,Trinidad and Tobago,2014,32,0,0,0,0,0,2,0,3,0,0,1341000,PAHO
2148,Turks and Caicos Islands,2014,32,0,0,0,0,0,10,0,7,0,0,48000,PAHO
2149,"Virgin Islands, U.S.",2014,32,0,0,0,0,0,2,0,2,0,0,105000,PAHO
2150,British Virgin Islands,2014,32,0,0,0,0,0,20,0,0,0,0,32000,PAHO
2151,Bermuda,2014,33,0,0,0,0,0,0,0,0,0,0,69000,PAHO
2152,Canada,2014,33,0,0,0,0,0,0,0,8,0,0,35182000,PAHO
2153,Mexico,2014,33,0,0,0,0,0,0,0,1,0,0,118129000,PAHO
2154,United States,2014,33,0,0,0,0,0,4,100,580,0,0,320051000,PAHO
2155,Belize,2014,33,0,0,0,0,0,0,0,0,0,0,322000,PAHO
2156,Costa Rica,2014,33,0,0,0,0,0,1,0,0,0,0,4872000,PAHO
2157,El Salvador,2014,33,1230,19.4006,3575,0,0,8,0,0,0,0,6340000,PAHO
2158,Guatemala,2014,33,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
2159,Honduras,2014,33,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
2160,Nicaragua,2014,33,0,0,0,0,0,0,0,2,0,0,6080000,PAHO
2161,Panama,2014,33,0,0,0,0,0,1,0,12,0,0,3864000,PAHO
2162,Cuba,2014,33,0,0,0,0,0,0,0,11,0,0,11266000,PAHO
2163,Dominican Republic,2014,33,0,0,370141,0,0,71,0,0,3,6,10404000,PAHO
2164,French Guiana,2014,33,471,189.1566,1665,0,0,89,0,0,0,0,249000,PAHO
2165,Guadeloupe,2014,33,3380,725.3219,73120,0,0,1328,0,0,2,9,466000,PAHO
2166,Haiti,2014,33,0,0,64695,0,0,14,0,0,0,0,10317000,PAHO
2167,Martinique,2014,33,3360,831.6832,55920,0,0,1515,0,0,0,19,404000,PAHO
2168,Puerto Rico,2014,33,953,25.8406,2549,304,8.243,690,1,18,0,0,3688000,PAHO
2169,Saint Barthelemy,2014,33,60,666.6667,860,0,0,142,0,0,0,0,9000,PAHO
2170,Saint-Martin,2014,33,100,277.7778,3860,0,0,793,0,0,0,3,36000,PAHO
2171,Bolivia,2014,33,0,0,0,0,0,0,0,3,0,0,10671000,PAHO
2172,Colombia,2014,33,0,0,0,0,0,0,0,1,0,0,48321000,PAHO
2173,Ecuador,2014,33,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
2174,Peru,2014,33,0,0,0,0,0,0,0,3,0,0,30376000,PAHO
2175,Venezuela,2014,33,0,0,0,47,0.1546,82,11,70,0,0,30405000,PAHO
2176,Brazil,2014,33,0,0,0,0,0,0,0,11,0,0,191481000,PAHO
2177,Chile,2014,33,0,0,0,0,0,0,0,2,0,0,4537000,PAHO
2178,Paraguay,2014,33,0,0,0,0,0,0,0,1,0,0,6673000,PAHO
2179,Argentina,2014,33,0,0,0,0,0,0,0,0,0,0,42669000,PAHO
2180,Anguilla,2014,33,0,0,0,0,0,38,0,2,0,0,16000,PAHO
2181,Antigua and Barbuda,2014,33,0,0,0,0,0,4,0,0,0,0,90000,PAHO
2182,Aruba,2014,33,0,0,0,0,0,2,0,1,0,0,109000,PAHO
2183,Bahamas,2014,33,0,0,0,0,0,13,0,4,0,0,377000,PAHO
2184,Barbados,2014,33,0,0,0,0,0,1,0,6,0,0,289000,PAHO
2185,Cayman Islands,2014,33,0,0,0,0,0,1,0,3,0,0,54000,PAHO
2186,Curacao,2014,33,0,0,8,0,0,1,0,0,0,0,147000,PAHO
2187,Dominica,2014,33,0,0,3559,0,0,141,0,0,0,0,73000,PAHO
2188,Grenada,2014,33,0,0,0,0,0,5,0,0,0,0,110000,PAHO
2189,Guyana,2014,33,0,0,0,0,0,16,0,0,0,0,800000,PAHO
2190,Jamaica,2014,33,0,0,0,4,0.1437,6,0,2,0,0,2784000,PAHO
2191,Montserrat,2014,33,0,0,0,0,0,0,0,0,0,0,5000,PAHO
2192,Saint Kitts and Nevis,2014,33,0,0,31,0,0,28,0,0,0,0,51000,PAHO
2193,Saint Lucia,2014,33,0,0,214,0,0,30,0,0,0,0,163000,PAHO
2194,Saint Vincent and the Grenadines,2014,33,0,0,329,0,0,67,0,0,0,0,103000,PAHO
2195,Sint Maarten,2014,33,0,0,0,0,0,123,0,0,0,0,40000,PAHO
2196,Suriname,2014,33,0,0,0,0,0,24,0,5,0,0,539000,PAHO
2197,Trinidad and Tobago,2014,33,0,0,0,0,0,2,0,3,0,0,1341000,PAHO
2198,Turks and Caicos Islands,2014,33,0,0,0,0,0,10,0,7,0,0,48000,PAHO
2199,"Virgin Islands, U.S.",2014,33,0,0,0,0,0,2,0,2,0,0,105000,PAHO
2200,British Virgin Islands,2014,33,0,0,0,0,0,20,0,0,0,0,32000,PAHO
2201,Bermuda,2014,34,0,0,0,0,0,0,0,0,0,0,69000,PAHO
2202,Canada,2014,34,0,0,0,0,0,0,0,8,0,0,35182000,PAHO
2203,Mexico,2014,34,0,0,0,0,0,0,0,1,0,0,118129000,PAHO
2204,United States,2014,34,0,0,0,0,0,4,56,636,0,0,320051000,PAHO
2205,Belize,2014,34,0,0,0,0,0,0,0,0,0,0,322000,PAHO
2206,Costa Rica,2014,34,0,0,0,0,0,1,0,0,0,0,4872000,PAHO
2207,El Salvador,2014,34,1531,24.1483,5106,0,0,8,0,0,0,0,6340000,PAHO
2208,Guatemala,2014,34,0,0,0,0,0,0,0,0,0,0,15468000,PAHO
2209,Honduras,2014,34,0,0,0,0,0,0,0,0,0,0,8098000,PAHO
2210,Nicaragua,2014,34,0,0,0,0,0,0,0,2,0,0,6080000,PAHO
2211,Panama,2014,34,0,0,0,0,0,1,0,12,0,0,3864000,PAHO
2212,Cuba,2014,34,0,0,0,0,0,0,2,13,0,0,11266000,PAHO
2213,Dominican Republic,2014,34,0,0,370141,0,0,71,0,0,0,6,10404000,PAHO
2214,French Guiana,2014,34,0,0,1665,0,0,89,0,0,0,0,249000,PAHO
2215,Guadeloupe,2014,34,0,0,73120,0,0,1328,0,0,0,9,466000,PAHO
2216,Haiti,2014,34,0,0,64695,0,0,14,0,0,0,0,10317000,PAHO
2217,Martinique,2014,34,0,0,55920,0,0,1515,0,0,0,19,404000,PAHO
2218,Puerto Rico,2014,34,1174,31.833,3723,303,8.2158,993,1,19,0,0,3688000,PAHO
2219,Saint Barthelemy,2014,34,0,0,860,0,0,142,0,0,0,0,9000,PAHO
2220,Saint-Martin,2014,34,0,0,3860,0,0,793,0,0,0,3,36000,PAHO
2221,Bolivia,2014,34,0,0,0,0,0,0,0,3,0,0,10671000,PAHO
2222,Colombia,2014,34,0,0,0,0,0,0,0,1,0,0,48321000,PAHO
2223,Ecuador,2014,34,0,0,0,0,0,0,0,0,0,0,15738000,PAHO
2224,Peru,2014,34,0,0,0,0,0,0,0,3,0,0,30376000,PAHO
2225,Venezuela,2014,34,0,0,0,0,0,82,0,70,0,0,30405000,PAHO
2226,Brazil,2014,34,0,0,0,0,0,0,0,11,0,0,191481000,PAHO
2227,Chile,2014,34,0,0,0,0,0,0,0,2,0,0,4537000,PAHO
2228,Paraguay,2014,34,0,0,0,0,0,0,0,1,0,0,6673000,PAHO
2229,Argentina,2014,34,0,0,0,0,0,0,1,1,0,0,42669000,PAHO
2230,Anguilla,2014,34,0,0,0,0,0,38,0,2,0,0,16000,PAHO
2231,Antigua and Barbuda,2014,34,0,0,0,0,0,4,0,0,0,0,90000,PAHO
2232,Aruba,2014,34,0,0,0,2,1.8349,4,11,12,0,0,109000,PAHO
2233,Bahamas,2014,34,0,0,0,0,0,13,0,4,0,0,377000,PAHO
2234,Barbados,2014,34,67,23.1834,67,6,2.0761,7,0,6,0,0,289000,PAHO
2235,Cayman Islands,2014,34,0,0,0,0,0,1,0,3,0,0,54000,PAHO
2236,Curacao,2014,34,0,0,8,13,8.8435,14,7,7,0,0,147000,PAHO
2237,Dominica,2014,34,0,0,3559,0,0,141,0,0,0,0,73000,PAHO
2238,Grenada,2014,34,0,0,0,0,0,5,0,0,0,0,110000,PAHO
2239,Guyana,2014,34,0,0,0,0,0,16,0,0,0,0,800000,PAHO
2240,Jamaica,2014,34,0,0,0,0,0,6,0,2,0,0,2784000,PAHO
2241,Montserrat,2014,34,0,0,0,0,0,0,0,0,0,0,5000,PAHO
2242,Saint Kitts and Nevis,2014,34,0,0,31,0,0,28,0,0,0,0,51000,PAHO
2243,Saint Lucia,2014,34,0,0,214,0,0,30,0,0,0,0,163000,PAHO
2244,Saint Vincent and the Grenadines,2014,34,0,0,329,0,0,67,0,0,0,0,103000,PAHO
2245,Sint Maarten,2014,34,0,0,0,0,0,123,0,0,0,0,40000,PAHO
2246,Suriname,2014,34,0,0,0,0,0,24,0,5,0,0,539000,PAHO
2247,Trinidad and Tobago,2014,34,0,0,0,0,0,2,0,3,0,0,1341000,PAHO
2248,Turks and Caicos Islands,2014,34,0,0,0,0,0,10,0,7,0,0,48000,PAHO
2249,"Virgin Islands, U.S.",2014,34,214,203.8095,214,23,21.9048,25,0,2,0,0,105000,PAHO
2250,British Virgin Islands,2014,34,0,0,0,0,0,20,0,0,0,0,32000,PAHO
2251,Bermuda,2014,35,,,0,,,0,,0,,0,69000,PAHO
2252,Canada,2014,35,,,0,,,0,,8,,0,35182000,PAHO
2253,Mexico,2014,35,,,0,,,0,,1,,0,118129000,PAHO
2254,United States,2014,35,,,0,,,0,,690,,0,320051000,PAHO
2255,Belize,2014,35,,,0,,,0,,0,,0,322000,PAHO
2256,Costa Rica,2014,35,,,0,,,1,,0,,0,4872000,PAHO
2257,El Salvador,2014,35,,,8032,,,8,,0,,0,6340000,PAHO
2258,Guatemala,2014,35,,,0,,,0,,0,,0,15468000,PAHO
2259,Honduras,2014,35,,,0,,,0,,0,,0,8098000,PAHO
2260,Nicaragua,2014,35,,,0,,,0,,9,,0,6080000,PAHO
2261,Panama,2014,35,,,0,,,1,,12,,0,3864000,PAHO
2262,Cuba,2014,35,,,0,,,0,,13,,0,11266000,PAHO
2263,Dominican Republic,2014,35,,,429421,,,71,,0,,6,10404000,PAHO
2264,French Guiana,2014,35,,,0,,,2206,,0,,0,249000,PAHO
2265,Guadeloupe,2014,35,,,75400,,,1328,,0,,9,466000,PAHO
2266,Haiti,2014,35,,,64695,,,14,,0,,0,10317000,PAHO
2267,Martinique,2014,35,,,59440,,,1515,,0,,19,404000,PAHO
2268,Puerto Rico,2014,35,,,4079,,,1207,,19,,0,3688000,PAHO
2269,Saint Barthelemy,2014,35,,,900,,,142,,0,,0,9000,PAHO
2270,Saint-Martin,2014,35,,,3990,,,793,,0,,3,36000,PAHO
2271,Bolivia,2014,35,,,0,,,0,,3,,0,10671000,PAHO
2272,Colombia,2014,35,,,0,,,0,,1,,0,48321000,PAHO
2273,Ecuador,2014,35,,,0,,,0,,0,,0,15738000,PAHO
2274,Peru,2014,35,,,0,,,0,,3,,0,30376000,PAHO
2275,Venezuela,2014,35,,,0,,,125,,70,,0,30405000,PAHO
2276,Argentina,2014,35,,,0,,,0,,4,,0,42669000,PAHO
2277,Brazil,2014,35,,,0,,,0,,12,,0,191481000,PAHO
2278,Chile,2014,35,,,0,,,0,,2,,0,4537000,PAHO
2279,Paraguay,2014,35,,,0,,,0,,1,,0,6673000,PAHO
2280,Anguilla,2014,35,,,0,,,38,,2,,0,16000,PAHO
2281,Antigua and Barbuda,2014,35,,,0,,,4,,0,,0,90000,PAHO
2282,Aruba,2014,35,,,0,,,4,,12,,0,109000,PAHO
2283,Bahamas,2014,35,,,0,,,13,,4,,0,377000,PAHO
2284,Barbados,2014,35,,,67,,,1,,6,,0,289000,PAHO
2285,Cayman Islands,2014,35,,,0,,,1,,3,,0,54000,PAHO
2286,Curacao,2014,35,,,0,,,14,,7,,0,147000,PAHO
2287,Dominica,2014,35,,,3559,,,141,,0,,0,73000,PAHO
2288,Grenada,2014,35,,,0,,,5,,0,,0,110000,PAHO
2289,Guyana,2014,35,,,0,,,16,,0,,0,800000,PAHO
2290,Jamaica,2014,35,,,0,,,15,,2,,0,2784000,PAHO
2291,Montserrat,2014,35,,,0,,,0,,0,,0,5000,PAHO
2292,Saint Kitts and Nevis,2014,35,,,31,,,28,,0,,0,51000,PAHO
2293,Saint Lucia,2014,35,,,214,,,30,,0,,0,163000,PAHO
2294,Saint Vincent and the Grenadines,2014,35,,,329,,,67,,0,,0,103000,PAHO
2295,Sint Maarten,2014,35,,,0,,,123,,0,,0,40000,PAHO
2296,Suriname,2014,35,,,0,,,24,,5,,0,539000,PAHO
2297,Trinidad and Tobago,2014,35,,,0,,,2,,3,,0,1341000,PAHO
2298,Turks and Caicos Islands,2014,35,,,0,,,10,,7,,0,48000,PAHO
2299,British Virgin Islands,2014,35,,,0,,,20,,0,,0,32000,PAHO
2300,"Virgin Islands, U.S.",2014,35,,,311,,,25,,2,,0,105000,PAHO
2301,Bermuda,2014,36,,,0,,,0,,0,,0,69000,
2302,Canada,2014,36,,,0,,,0,,8,,0,35182000,
2303,Mexico,2014,36,,,0,,,0,,3,,0,118129000,
2304,United States,2014,36,,,0,,,7,,751,,0,320051000,
2305,Belize,2014,36,,,0,,,0,,0,,0,322000,
2306,Costa Rica,2014,36,,,0,,,1,,0,,0,4872000,
2307,El Salvador,2014,36,,,8032,,,8,,0,,0,6340000,
2308,Guatemala,2014,36,,,0,,,0,,0,,0,15468000,
2309,Honduras,2014,36,,,0,,,0,,0,,0,8098000,
2310,Nicaragua,2014,36,,,0,,,0,,12,,0,6080000,
2311,Panama,2014,36,,,0,,,1,,12,,0,3864000,
2312,Cuba,2014,36,,,0,,,0,,13,,0,11266000,
2313,Dominican Republic,2014,36,,,429421,,,71,,0,,6,10404000,
2314,French Guiana,2014,36,,,0,,,2206,,0,,0,249000,
2315,Guadeloupe,2014,36,,,75400,,,1328,,0,,9,466000,
2316,Haiti,2014,36,,,64695,,,14,,0,,0,10317000,
2317,Martinique,2014,36,,,59440,,,1515,,0,,19,404000,
2318,Puerto Rico,2014,36,,,4841,,,1411,,19,,0,3688000,
2319,Saint Barthelemy,2014,36,,,900,,,142,,0,,0,9000,
2320,Saint-Martin,2014,36,,,3990,,,793,,0,,3,36000,
2321,Bolivia,2014,36,,,0,,,0,,3,,0,10671000,
2322,Colombia,2014,36,,,0,,,0,,1,,0,48321000,
2323,Ecuador,2014,36,,,0,,,0,,0,,0,15738000,
2324,Peru,2014,36,,,0,,,0,,3,,0,30376000,
2325,Venezuela,2014,36,,,0,,,125,,70,,0,30405000,
2326,Argentina,2014,36,,,0,,,0,,7,,0,42669000,
2327,Brazil,2014,36,,,0,,,0,,12,,0,191481000,
2328,Chile,2014,36,,,0,,,0,,2,,0,4537000,
2329,Paraguay,2014,36,,,0,,,0,,1,,0,6673000,
2330,Anguilla,2014,36,,,0,,,38,,2,,0,16000,
2331,Antigua and Barbuda,2014,36,,,0,,,4,,0,,0,90000,
2332,Aruba,2014,36,,,0,,,4,,12,,0,109000,
2333,Bahamas,2014,36,,,0,,,13,,4,,0,377000,
2334,Barbados,2014,36,,,77,,,3,,8,,0,289000,
2335,Cayman Islands,2014,36,,,0,,,1,,3,,0,54000,
2336,Curacao,2014,36,,,0,,,14,,7,,0,147000,
2337,Dominica,2014,36,,,3559,,,141,,0,,0,73000,
2338,Grenada,2014,36,,,0,,,5,,0,,0,110000,
2339,Guyana,2014,36,,,0,,,16,,0,,0,800000,
2340,Jamaica,2014,36,,,0,,,15,,2,,0,2784000,
2341,Montserrat,2014,36,,,0,,,0,,0,,0,5000,
2342,Saint Kitts and Nevis,2014,36,,,31,,,28,,0,,0,51000,
2343,Saint Lucia,2014,36,,,214,,,30,,0,,0,163000,
2344,Saint Vincent and the Grenadines,2014,36,,,329,,,67,,0,,0,103000,
2345,Sint Maarten,2014,36,,,0,,,123,,0,,0,40000,
2346,Suriname,2014,36,,,0,,,24,,5,,0,539000,
2347,Trinidad and Tobago,2014,36,,,0,,,2,,3,,0,1341000,
2348,Turks and Caicos Islands,2014,36,,,0,,,10,,7,,0,48000,
2349,British Virgin Islands,2014,36,,,0,,,20,,0,,0,32000,
2350,"Virgin Islands, U.S.",2014,36,,,311,,,25,,2,,0,105000,
2351,Bermuda,2014,37,,,0,,,0,,0,,0,69000,
2352,Canada,2014,37,,,0,,,0,,8,,0,35182000,
2353,Mexico,2014,37,,,0,,,0,,3,,0,118129000,
2354,United States,2014,37,,,0,,,8,,926,,0,320051000,
2355,Belize,2014,37,,,0,,,0,,0,,0,322000,
2356,Costa Rica,2014,37,,,0,,,1,,0,,0,4872000,
2357,El Salvador,2014,37,,,16389,,,54,,0,,0,6340000,
2358,Guatemala,2014,37,,,0,,,0,,0,,0,15468000,
2359,Honduras,2014,37,,,0,,,0,,0,,0,8098000,
2360,Nicaragua,2014,37,,,0,,,0,,12,,0,6080000,
2361,Panama,2014,37,,,0,,,8,,17,,0,3864000,
2362,Cuba,2014,37,,,0,,,0,,13,,0,11266000,
2363,Dominican Republic,2014,37,,,467066,,,84,,0,,6,10404000,
2364,French Guiana,2014,37,,,2900,,,2656,,0,,0,249000,
2365,Guadeloupe,2014,37,,,77240,,,430,,0,,49,466000,
2366,Haiti,2014,37,,,64695,,,14,,0,,0,10317000,
2367,Martinique,2014,37,,,61860,,,1515,,0,,55,404000,
2368,Puerto Rico,2014,37,,,5371,,,1636,,19,,0,3688000,
2369,Saint Barthelemy,2014,37,,,945,,,142,,0,,0,9000,
2370,Saint-Martin,2014,37,,,4090,,,793,,0,,3,36000,
2371,Bolivia,2014,37,,,0,,,0,,3,,0,10671000,
2372,Colombia,2014,37,,,0,,,4,,1,,0,48321000,
2373,Ecuador,2014,37,,,0,,,0,,0,,0,15738000,
2374,Peru,2014,37,,,0,,,0,,3,,0,30376000,
2375,Venezuela,2014,37,,,0,,,303,,70,,0,30405000,
2376,Argentina,2014,37,,,0,,,0,,7,,0,42669000,
2377,Brazil,2014,37,,,0,,,0,,12,,0,191481000,
2378,Chile,2014,37,,,0,,,0,,2,,0,4537000,
2379,Paraguay,2014,37,,,0,,,0,,1,,0,6673000,
2380,Anguilla,2014,37,,,0,,,38,,2,,0,16000,
2381,Antigua and Barbuda,2014,37,,,679,,,18,,0,,0,90000,
2382,Aruba,2014,37,,,73,,,6,,12,,0,109000,
2383,Bahamas,2014,37,,,0,,,79,,4,,0,377000,
2384,Barbados,2014,37,,,77,,,3,,8,,0,289000,
2385,Cayman Islands,2014,37,,,0,,,1,,3,,0,54000,
2386,Curacao,2014,37,,,23,,,14,,7,,0,147000,
